12385,Nick Tropeano,Angels,1,1,1,0,0,0,0,0,0,0,.000,0,0,0,0,0,0,0,0,.000
12520,Erik Johnson,Padres,1,1,1,0,0,0,0,0,0,0,.000,0,0,0,0,0,0,0,0,.000
12638,Nate Karns,Mariners,1,1,1,0,0,0,0,0,0,0,.000,0,0,0,0,0,0,0,0,.000
12730,Nick Martinez,Rangers,1,1,1,0,0,0,0,0,0,0,.000,0,0,0,0,0,0,0,0,.000
12760,Rafael Montero,Mets,2,2,2,0,0,0,0,0,0,0,.000,0,0,0,0,0,0,0,0,.000
12768,Sonny Gray,Athletics,1,1,1,0,0,0,0,0,0,0,.000,0,0,0,0,0,0,0,0,.000
12808,Mike Clevinger,Indians,1,2,2,0,0,0,0,0,0,0,.000,0,0,0,0,0,0,0,0,.000
12917,Dylan Bundy,Orioles,1,1,1,0,0,0,0,0,0,0,.000,0,0,0,0,0,0,0,0,.000
12938,Gabriel Ynoa,Mets,2,3,3,0,0,0,0,0,0,0,.000,0,0,0,0,0,0,0,0,.000
13048,Hisashi Iwakuma,Mariners,1,1,1,0,0,0,0,0,0,0,.000,0,0,0,0,0,0,0,0,.000
13071,Wei-Yin Chen,Marlins,13,17,17,0,0,0,0,0,0,0,.000,0,0,0,0,0,0,0,0,.000
13133,Derek Law,Giants,1,1,1,0,0,0,0,0,0,0,.000,0,0,0,0,0,0,0,0,.000
13431,Marcus Stroman,Blue Jays,2,4,4,0,0,0,0,0,0,0,.000,0,0,0,0,0,0,0,0,.000
13475,Daniel Norris,Tigers,1,2,2,0,0,0,0,0,0,0,.000,0,0,0,0,0,0,0,0,.000
13543,Blake Snell,Rays,1,1,1,0,0,0,0,0,0,0,.000,0,0,0,0,0,0,0,0,.000
